bssid,ssid,signal_strength,channel,frequency,encryption,vendor,timestamp,is_rogue
c4:e8:05:f8:cd:d8,Home_Network_823,-38.4,11,2462,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
fe:ef:f0:8b:8b:4b,Free_Internet,-12.3,9,2452,Open,Generic,2025-12-07 16:07:47,1
5a:83:08:36:c3:83,Home_Network_641,-37.2,44,5220,WPA3,Motorola,2025-12-07 16:07:47,0
a6:89:68:ca:4f:e4,Server_891,-36.0,36,5180,WPA,Buffalo,2025-12-07 16:07:47,0
f2:1e:43:f4:03:8b,Access_468,-54.4,157,5785,WPA2,Qualcomm,2025-12-07 16:07:47,0
93:7b:76:0d:02:8d,Access_448,-56.2,44,5220,WPA2/WPA3,Samsung,2025-12-07 16:07:47,0
f8:66:3a:22:00:4e,Family_229,-42.4,40,5200,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
4d:ed:c8:f4:19:88,Work_811,-53.5,157,5785,WPA,Apple,2025-12-07 16:07:47,0
73:ee:67:15:4d:bd,Family_417,-39.7,48,5240,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
63:87:8f:89:6f:a6,Office_WiFi_468,-67.6,161,5805,WPA3,Meraki,2025-12-07 16:07:47,0
96:63:49:10:41:fe,Staff_439,-55.0,161,5805,WPA2,Aruba,2025-12-07 16:07:47,0
83:bc:55:3a:53:9f,Private_485,-37.6,157,5785,WPA3,Huawei,2025-12-07 16:07:47,0
56:9c:bb:a0:9d:0f,LAN_688,-38.6,157,5785,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
88:32:c9:76:fb:2d,Main_424,-51.5,40,5200,WPA,Xiaomi,2025-12-07 16:07:47,0
80:eb:09:9f:2d:af,Admin_885,-54.9,48,5240,WPA2,Aruba,2025-12-07 16:07:47,0
fd:f5:cb:40:6e:d1,Staff_438,-52.8,165,5825,WPA2,Samsung,2025-12-07 16:07:47,0
f5:58:8d:a9:9f:1b,Access_561,-60.1,157,5785,WPA3,Samsung,2025-12-07 16:07:47,0
1d:9b:6d:c4:55:f4,Public_WiFi,-1.6,14,2477,,Demo,2025-12-07 16:07:47,1
6b:47:33:35:99:79,Home_Network_364,-56.6,44,5220,WPA2,Motorola,2025-12-07 16:07:47,0
8f:dd:55:51:54:5f,Unsecured,-20.2,12,2467,Open,Generic,2025-12-07 16:07:47,1
5d:ab:2d:71:b5:72,Family_483,-53.9,165,5825,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
46:85:4a:cf:fc:09,WLAN_752,-30.3,6,2437,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
00:ec:d3:1b:60:b9,LAN_323,-53.6,44,5220,WPA2,Aruba,2025-12-07 16:07:47,0
c2:0a:03:00:aa:fb,WLAN_146,-39.7,11,2462,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
9f:da:ab:62:ee:95,Internet_Access,-23.1,10,2457,Open,Public,2025-12-07 16:07:47,1
61:20:40:66:49:03,Company_539,-25.3,11,2462,WPA2,D-Link,2025-12-07 16:07:47,0
53:84:2e:91:0e:c5,Staff_984,-42.5,157,5785,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
24:5d:c1:2d:85:68,Guest_832,-48.8,48,5240,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
23:eb:a1:4c:85:22,Company_438,-35.7,48,5240,WPA,Samsung,2025-12-07 16:07:47,0
b6:70:e3:9a:bb:95,Server_257,-55.8,36,5180,WPA,Qualcomm,2025-12-07 16:07:47,0
e7:dd:ce:7f:8b:45,Guest_291,-57.4,153,5765,WPA2,Meraki,2025-12-07 16:07:47,0
3c:b8:7a:01:1f:ed,Company_331,-50.7,161,5805,WPA,Ruckus,2025-12-07 16:07:47,0
ff:34:83:13:78:8b,Main_262,-53.0,1,2412,WPA2,Qualcomm,2025-12-07 16:07:47,0
f9:c8:99:51:0b:c8,Corporate_869,-38.2,165,5825,WPA2,Cisco,2025-12-07 16:07:47,0
23:52:1c:a9:7e:ef,Work_3,-46.1,157,5785,WPA3,Huawei,2025-12-07 16:07:47,0
40:bd:64:5f:15:22,Public_Connection,-28.0,2,2417,WEP,Guest,2025-12-07 16:07:47,1
57:3a:c7:71:63:d7,Main_79,-45.0,149,5745,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
0b:0d:91:a7:5e:2f,Staff_77,-64.7,40,5200,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
39:2e:f1:e4:4e:d0,Private_815,-57.1,40,5200,WPA,Samsung,2025-12-07 16:07:47,0
8d:b3:f7:1a:d9:a2,Guest_WiFi,-37.0,4,2427,WEP,Generic,2025-12-07 16:07:47,1
c4:fd:09:c3:c4:e3,Secure_Network_308,-47.3,1,2412,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
62:14:35:bc:01:bc,Unsecured,-30.7,12,2467,Open,Test,2025-12-07 16:07:47,1
25:1e:ea:14:8c:69,Public_Network,-16.5,7,2442,Open,Suspicious,2025-12-07 16:07:47,1
98:04:12:6f:51:f0,Admin_171,-46.2,40,5200,WPA2,TP-Link,2025-12-07 16:07:47,0
4d:69:e3:48:8d:a7,LAN_232,-51.8,11,2462,WPA,ASUS,2025-12-07 16:07:47,0
f7:81:9d:b0:cb:46,Server_566,-46.0,149,5745,WPA3,Ruckus,2025-12-07 16:07:47,0
42:d2:dc:10:06:12,Corporate_375,-38.0,44,5220,WPA3,Belkin,2025-12-07 16:07:47,0
84:fc:91:67:45:fe,Free_Access,-25.7,3,2422,WEP,Unidentified,2025-12-07 16:07:47,1
60:b0:c1:4f:7e:6e,Guest_75,-52.1,157,5785,WPA,Cisco,2025-12-07 16:07:47,0
8a:5a:ca:87:d3:ab,Admin_724,-60.2,36,5180,WPA2,D-Link,2025-12-07 16:07:47,0
0c:c9:60:bd:86:c9,Private_122,-51.4,48,5240,WPA3,Ubiquiti,2025-12-07 16:07:47,0
13:5e:36:78:23:31,Corporate_386,-65.8,44,5220,WPA,Google,2025-12-07 16:07:47,0
0f:71:63:3f:6f:d7,Network_38,-61.0,36,5180,WPA,Samsung,2025-12-07 16:07:47,0
a3:20:ac:c9:cd:6f,Corporate_262,-46.7,157,5785,WPA2,Google,2025-12-07 16:07:47,0
e4:1f:20:1d:61:42,Free_Internet,-8.6,14,2477,,Test,2025-12-07 16:07:47,1
c9:9c:24:28:50:be,Family_280,-28.9,11,2462,WPA2/WPA3,Ubiquiti,2025-12-07 16:07:47,0
9c:15:a3:4c:a7:71,Home_Network_766,-53.0,161,5805,WPA,Netgear,2025-12-07 16:07:47,0
4c:79:0d:ba:c5:97,Access_449,-52.2,6,2437,WPA3,Cisco,2025-12-07 16:07:47,0
2b:91:b1:e7:ea:12,Network_904,-40.5,165,5825,WPA2,Microsoft,2025-12-07 16:07:47,0
72:1d:4f:5e:e5:31,Corporate_455,-57.3,157,5785,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
04:f5:d9:76:28:98,Unlimited_WiFi,-26.3,13,2472,,Guest,2025-12-07 16:07:47,1
ce:9f:14:7e:36:b2,Server_552,-22.2,161,5805,WPA2,Xiaomi,2025-12-07 16:07:47,0
77:a3:c9:b1:43:7a,Family_273,-50.6,161,5805,WPA,Buffalo,2025-12-07 16:07:47,0
ef:31:5c:c7:d0:db,Network_346,-44.7,40,5200,WPA2,Zyxel,2025-12-07 16:07:47,0
0d:4c:b4:a0:c2:3a,Private_976,-59.8,149,5745,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
87:a0:df:54:a1:fb,Router_766,-66.9,48,5240,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
b8:72:49:92:59:c6,Guest_652,-41.5,149,5745,WPA3,Huawei,2025-12-07 16:07:47,0
b8:ff:f6:2a:45:22,Server_445,-61.7,153,5765,WPA2/WPA3,Linksys,2025-12-07 16:07:47,0
58:9a:fa:6c:ac:5e,MainOffice_62,-34.1,149,5745,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
2f:a8:00:66:e5:17,MainOffice_904,-42.9,165,5825,WPA3,Microsoft,2025-12-07 16:07:47,0
6b:3e:be:48:12:78,Company_81,-64.7,11,2462,WPA3,Zyxel,2025-12-07 16:07:47,0
22:48:c7:db:35:2d,Staff_919,-44.4,157,5785,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
74:e1:1b:45:66:16,Secure_Network_438,-40.3,165,5825,WPA2,Ruckus,2025-12-07 16:07:47,0
62:0d:1d:b3:2a:6e,Free_Access,-34.4,9,2452,WEP,Unknown,2025-12-07 16:07:47,1
ec:6f:e7:ee:80:f0,LAN_712,-43.9,44,5220,WPA3,Ruckus,2025-12-07 16:07:47,0
90:b1:41:d5:6d:99,Network_696,-51.6,44,5220,WPA,Huawei,2025-12-07 16:07:47,0
fe:a7:c7:30:ec:d0,Main_904,-43.0,1,2412,WPA2,Linksys,2025-12-07 16:07:47,0
f4:7c:f4:cb:f4:d6,Admin_574,-65.3,149,5745,WPA2,Microsoft,2025-12-07 16:07:47,0
b4:fc:42:43:e9:19,Router_12,-52.2,157,5785,WPA3,D-Link,2025-12-07 16:07:47,0
1d:c1:5d:ac:6c:be,Work_735,-48.2,11,2462,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
5a:83:0f:a0:34:17,Router_90,-44.4,1,2412,WPA,Belkin,2025-12-07 16:07:47,0
f7:66:c7:b0:22:e4,Guest_277,-36.7,1,2412,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
5f:11:ec:be:df:02,MainOffice_761,-55.5,36,5180,WPA2,Belkin,2025-12-07 16:07:47,0
2b:78:fd:65:20:95,Public_Connection,-21.4,5,2432,WEP,Free,2025-12-07 16:07:47,1
4d:db:94:2e:e5:78,Access_56,-35.7,161,5805,WPA,Huawei,2025-12-07 16:07:47,0
a1:46:6f:34:b7:ce,Private_914,-39.5,6,2437,WPA3,Netgear,2025-12-07 16:07:47,0
4a:40:75:1f:d9:96,Access_675,-76.4,48,5240,WPA3,Motorola,2025-12-07 16:07:47,0
3c:e7:7d:c7:83:7d,Office_WiFi_527,-57.3,157,5785,WPA2,Belkin,2025-12-07 16:07:47,0
f8:6c:f3:3a:8e:e8,Secure_Network_337,-67.4,44,5220,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
7c:49:ea:2c:0f:2d,Office_WiFi_25,-72.7,6,2437,WPA3,Apple,2025-12-07 16:07:47,0
22:b3:96:31:d3:6a,Company_104,-36.4,36,5180,WPA2,Ubiquiti,2025-12-07 16:07:47,0
50:22:b3:73:b0:07,Private_339,-39.0,1,2412,WPA,Amazon,2025-12-07 16:07:47,0
2b:4f:40:ce:05:0f,Admin_205,-47.2,165,5825,WPA3,Amazon,2025-12-07 16:07:47,0
ae:23:67:f6:c0:7e,Network_578,-24.8,149,5745,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
f7:f7:3c:36:a4:08,Secure_Network_938,-73.0,1,2412,WPA3,Intel,2025-12-07 16:07:47,0
3b:3a:ee:1d:e7:05,Staff_737,-51.1,40,5200,WPA,Amazon,2025-12-07 16:07:47,0
d9:70:5a:ed:19:7f,Corporate_410,-53.6,11,2462,WPA2,ASUS,2025-12-07 16:07:47,0
fd:ea:8e:96:93:74,Corporate_933,-74.1,161,5805,WPA3,Amazon,2025-12-07 16:07:47,0
d7:46:63:a1:9e:d1,Admin_604,-41.9,1,2412,WPA,Motorola,2025-12-07 16:07:47,0
10:69:2c:1a:4e:c2,Free_Internet,-33.1,13,2472,,Open,2025-12-07 16:07:47,1
99:f0:d2:ac:e3:06,Work_154,-31.1,149,5745,WPA3,Samsung,2025-12-07 16:07:47,0
f7:de:37:79:ee:c1,Staff_480,-56.5,1,2412,WPA2,Meraki,2025-12-07 16:07:47,0
f2:87:39:ab:4b:1b,Family_224,-51.3,149,5745,WPA3,Google,2025-12-07 16:07:47,0
a6:64:27:0d:2e:47,Network_50,-56.4,149,5745,WPA3,Motorola,2025-12-07 16:07:47,0
0f:21:8f:c5:fb:13,Office_WiFi_237,-64.2,165,5825,WPA,Xiaomi,2025-12-07 16:07:47,0
1e:b4:36:22:a5:f4,Main_444,-57.3,11,2462,WPA,Intel,2025-12-07 16:07:47,0
cf:63:2d:53:82:1c,Router_554,-61.1,149,5745,WPA,Samsung,2025-12-07 16:07:47,0
42:e1:bb:a0:bf:2a,WLAN_880,-31.2,48,5240,WPA,Amazon,2025-12-07 16:07:47,0
28:a2:23:51:39:da,Internet_Access,-4.2,9,2452,,Demo,2025-12-07 16:07:47,1
d8:6f:49:36:59:6d,MainOffice_338,-19.1,165,5825,WPA,Buffalo,2025-12-07 16:07:47,0
59:0d:ed:10:01:0c,Unsecured,-36.5,2,2417,WEP,Test,2025-12-07 16:07:47,1
f0:e9:70:7e:df:c5,Main_873,-52.9,36,5180,WPA2,Google,2025-12-07 16:07:47,0
57:33:da:a7:26:9b,MainOffice_159,-55.8,157,5785,WPA3,Meraki,2025-12-07 16:07:47,0
90:14:3e:fa:eb:bb,Guest_528,-42.8,48,5240,WPA2,Huawei,2025-12-07 16:07:47,0
e1:a6:e4:9a:97:db,Internet_Access,-20.7,13,2472,WEP,Demo,2025-12-07 16:07:47,1
c6:44:2a:e2:3a:99,Network_913,-38.8,44,5220,WPA3,Qualcomm,2025-12-07 16:07:47,0
7d:25:6e:be:be:4a,Network_185,-41.5,48,5240,WPA3,Ruckus,2025-12-07 16:07:47,0
01:7f:49:02:4d:7a,Free_Net,-14.4,3,2422,Open,Generic,2025-12-07 16:07:47,1
9e:a8:30:bc:81:06,Guest_201,-62.6,44,5220,WPA3,TP-Link,2025-12-07 16:07:47,0
99:ba:df:67:fe:26,Staff_345,-68.0,153,5765,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
26:7c:43:e4:58:24,Main_246,-40.5,153,5765,WPA2,Netgear,2025-12-07 16:07:47,0
7b:cc:f5:03:47:b6,Free_Net,-27.9,2,2417,Open,Unidentified,2025-12-07 16:07:47,1
11:42:a9:1c:7b:a5,Network_922,-49.0,149,5745,WPA2,Zyxel,2025-12-07 16:07:47,0
fa:eb:b3:c0:f3:18,WLAN_778,-54.9,161,5805,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
f2:1d:49:e8:a0:39,Office_WiFi_916,-40.9,161,5805,WPA3,Aruba,2025-12-07 16:07:47,0
75:f9:43:22:1c:4c,WiFi_Free,-31.7,3,2422,,Unknown,2025-12-07 16:07:47,1
01:fb:6f:c6:50:4c,Company_902,-57.6,44,5220,WPA2,Microsoft,2025-12-07 16:07:47,0
e0:1a:e5:6b:25:fe,WLAN_107,-54.8,1,2412,WPA,ASUS,2025-12-07 16:07:47,0
e1:7b:e0:28:94:94,Guest_Access,-37.9,5,2432,,Unknown,2025-12-07 16:07:47,1
f8:64:35:86:35:4d,Unsecured,-27.3,2,2417,Open,Generic,2025-12-07 16:07:47,1
46:80:ec:de:01:38,Corporate_969,-60.2,40,5200,WPA,ASUS,2025-12-07 16:07:47,0
2d:5d:c4:31:a6:95,MainOffice_530,-40.1,157,5785,WPA2,Xiaomi,2025-12-07 16:07:47,0
de:fa:76:18:92:ba,Guest_707,-71.6,1,2412,WPA2,Google,2025-12-07 16:07:47,0
f4:6b:73:a4:b4:88,Network_142,-44.3,36,5180,WPA2,Microsoft,2025-12-07 16:07:47,0
33:89:5b:3f:ec:bc,Company_18,-59.1,157,5785,WPA2,Linksys,2025-12-07 16:07:47,0
b2:29:bc:54:cb:6c,Corporate_214,-54.7,157,5785,WPA,TP-Link,2025-12-07 16:07:47,0
ad:f1:08:53:82:0f,Guest_179,-26.8,11,2462,WPA3,Belkin,2025-12-07 16:07:47,0
fc:ee:67:96:fe:fb,WLAN_157,-62.1,157,5785,WPA2,Linksys,2025-12-07 16:07:47,0
27:3b:73:08:02:88,Public_Access,-21.5,5,2432,Open,Guest,2025-12-07 16:07:47,1
5a:f9:b0:93:5b:67,LAN_395,-65.6,44,5220,WPA,Ubiquiti,2025-12-07 16:07:47,0
46:d6:15:8f:ef:58,Server_792,-56.5,44,5220,WPA3,Aruba,2025-12-07 16:07:47,0
0c:32:a0:85:35:74,LAN_631,-41.0,1,2412,WPA,Intel,2025-12-07 16:07:47,0
db:ae:1d:b0:5a:f1,Guest_687,-46.9,149,5745,WPA,Meraki,2025-12-07 16:07:47,0
ee:4d:8e:53:01:d1,Access_892,-50.0,6,2437,WPA2,Xiaomi,2025-12-07 16:07:47,0
d9:fd:7b:19:b5:db,Home_Network_744,-61.7,157,5785,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
48:41:45:45:8e:13,Access_881,-37.4,48,5240,WPA3,Belkin,2025-12-07 16:07:47,0
8d:05:61:2b:7b:d0,LAN_364,-55.8,44,5220,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
a6:5c:0d:1d:98:c7,Main_976,-47.6,161,5805,WPA3,Netgear,2025-12-07 16:07:47,0
54:ae:f8:b5:70:ed,Server_747,-47.3,40,5200,WPA,Xiaomi,2025-12-07 16:07:47,0
e8:75:93:86:7b:24,Network_127,-59.4,161,5805,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
96:22:dd:b1:72:b2,Connect_Here,-25.2,14,2477,Open,Public,2025-12-07 16:07:47,1
35:8f:8d:80:a8:d6,Main_857,-66.4,48,5240,WPA2,Microsoft,2025-12-07 16:07:47,0
3f:25:ac:84:37:22,Network_142,-44.0,6,2437,WPA3,Belkin,2025-12-07 16:07:47,0
fe:8b:f2:4d:2e:eb,Access_404,-35.0,165,5825,WPA,Amazon,2025-12-07 16:07:47,0
44:0e:bc:50:4d:92,Access_83,-53.7,44,5220,WPA2,D-Link,2025-12-07 16:07:47,0
0b:83:2a:a9:df:c8,Access_462,-42.2,165,5825,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
37:e8:c1:e3:bf:12,Server_658,-27.1,44,5220,WPA,Samsung,2025-12-07 16:07:47,0
89:6b:fa:ff:a0:78,MainOffice_330,-50.4,157,5785,WPA,TP-Link,2025-12-07 16:07:47,0
2c:71:c3:02:17:d6,Work_138,-68.6,40,5200,WPA,Linksys,2025-12-07 16:07:47,0
99:75:2b:c7:f1:08,WLAN_969,-58.4,6,2437,WPA,Microsoft,2025-12-07 16:07:47,0
0a:2f:89:83:a4:e5,Open_Access,-19.9,13,2472,WEP,Suspicious,2025-12-07 16:07:47,1
d3:f7:17:3f:ca:bd,Admin_316,-35.4,11,2462,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
0e:ad:75:e6:0b:fc,Admin_869,-39.4,11,2462,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
c5:3a:89:1f:a2:ed,MainOffice_771,-45.1,36,5180,WPA,Samsung,2025-12-07 16:07:47,0
c9:98:c2:a2:08:75,Free_Access,-33.0,4,2427,WEP,Suspicious,2025-12-07 16:07:47,1
dc:c8:64:9c:60:73,LAN_798,-55.2,40,5200,WPA2,Huawei,2025-12-07 16:07:47,0
49:e2:80:a6:35:2c,WLAN_726,-52.8,44,5220,WPA,Meraki,2025-12-07 16:07:47,0
91:a9:ba:91:9e:d5,Office_WiFi_631,-43.8,1,2412,WPA,Netgear,2025-12-07 16:07:47,0
c6:e6:79:fb:80:b0,Staff_21,-51.8,157,5785,WPA,Zyxel,2025-12-07 16:07:47,0
d0:22:af:63:28:e1,Free_WiFi,-35.9,9,2452,WEP,Generic,2025-12-07 16:07:47,1
6c:03:c0:88:f8:f2,LAN_63,-54.4,1,2412,WPA2,ASUS,2025-12-07 16:07:47,0
8f:ba:13:1e:e7:3d,Staff_951,-35.9,165,5825,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
18:2d:4d:7d:60:2c,Home_Network_126,-46.2,11,2462,WPA2,Zyxel,2025-12-07 16:07:47,0
a4:6f:7d:0a:fe:e8,Office_WiFi_756,-37.1,11,2462,WPA2,Ruckus,2025-12-07 16:07:47,0
f6:c3:b3:32:d9:44,Office_WiFi_896,-41.5,165,5825,WPA,Buffalo,2025-12-07 16:07:47,0
66:9f:cc:bf:e0:e7,Admin_272,-56.7,157,5785,WPA,Belkin,2025-12-07 16:07:47,0
1e:54:9d:93:e0:3f,Family_664,-50.4,40,5200,WPA3,Linksys,2025-12-07 16:07:47,0
61:f7:22:74:fd:ea,Admin_827,-71.1,48,5240,WPA3,Cisco,2025-12-07 16:07:47,0
12:29:0d:cf:aa:97,Staff_357,-43.1,48,5240,WPA3,Linksys,2025-12-07 16:07:47,0
0a:01:c9:fb:ea:c1,WLAN_584,-41.9,40,5200,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
d3:de:27:00:47:a0,Guest_464,-44.4,6,2437,WPA,Meraki,2025-12-07 16:07:47,0
53:d1:b0:ed:de:6f,MainOffice_824,-43.0,48,5240,WPA3,Zyxel,2025-12-07 16:07:47,0
8c:1d:aa:b7:62:57,Server_734,-32.6,161,5805,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
24:b6:51:79:56:02,Family_338,-27.0,40,5200,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
5f:c5:a9:1e:74:19,Free_Internet,-27.4,2,2417,Open,Unidentified,2025-12-07 16:07:47,1
85:cc:1c:72:b2:32,Secure_Network_130,-51.9,6,2437,WPA,Samsung,2025-12-07 16:07:47,0
a7:b1:09:92:cb:3a,Main_704,-59.5,6,2437,WPA3,Microsoft,2025-12-07 16:07:47,0
29:17:87:6b:d5:0f,Network_176,-45.0,157,5785,WPA2,TP-Link,2025-12-07 16:07:47,0
26:57:c0:a9:b8:38,MainOffice_829,-50.5,153,5765,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
c3:a1:15:31:b5:dd,Main_544,-36.0,1,2412,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
5d:34:63:85:d6:57,Work_854,-59.0,161,5805,WPA2,Xiaomi,2025-12-07 16:07:47,0
4e:d4:f2:0f:aa:bd,Office_WiFi_949,-63.2,48,5240,WPA,Meraki,2025-12-07 16:07:47,0
7a:7b:0a:28:37:39,Company_57,-52.7,6,2437,WPA3,Google,2025-12-07 16:07:47,0
1d:d6:d8:38:2c:0a,Free_Internet,-8.2,9,2452,,Guest,2025-12-07 16:07:47,1
b0:2d:04:ce:41:96,Network_211,-60.3,40,5200,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
0b:f2:4f:cb:3c:ea,Main_795,-50.3,48,5240,WPA2,Meraki,2025-12-07 16:07:47,0
3c:7a:e6:28:d7:a6,WLAN_971,-46.3,48,5240,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
c0:af:6c:59:96:9e,MainOffice_672,-55.5,161,5805,WPA2,Huawei,2025-12-07 16:07:47,0
9c:74:d8:50:8b:2f,Guest_697,-46.7,153,5765,WPA2/WPA3,Google,2025-12-07 16:07:47,0
ec:25:94:22:80:32,Work_118,-44.1,161,5805,WPA2,Apple,2025-12-07 16:07:47,0
dd:9e:43:b7:31:bc,Family_292,-44.1,6,2437,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
af:2a:41:90:49:d4,Office_WiFi_1,-64.9,153,5765,WPA2/WPA3,Linksys,2025-12-07 16:07:47,0
93:aa:b2:6f:34:55,Home_Network_321,-57.5,149,5745,WPA2,D-Link,2025-12-07 16:07:47,0
29:62:ab:0d:18:21,Access_120,-40.8,153,5765,WPA3,Linksys,2025-12-07 16:07:47,0
31:9d:54:ad:69:33,Family_71,-45.2,157,5785,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
0a:cd:42:c5:6f:5e,Home_Network_455,-54.6,157,5785,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
81:b4:4f:a9:26:57,Network_793,-62.6,149,5745,WPA3,Xiaomi,2025-12-07 16:07:47,0
96:3f:c8:56:27:05,Home_Network_175,-46.7,157,5785,WPA2,Cisco,2025-12-07 16:07:47,0
82:3e:69:b0:ad:f0,Work_826,-57.5,149,5745,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
52:83:78:cf:7a:3a,Main_867,-41.6,40,5200,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
38:ee:ea:d6:57:af,MainOffice_709,-22.8,1,2412,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
7b:d5:9a:af:26:e3,Unlimited_WiFi,-17.3,4,2427,,Anonymous,2025-12-07 16:07:47,1
63:96:60:ce:5a:8d,Office_WiFi_101,-61.6,161,5805,WPA,Meraki,2025-12-07 16:07:47,0
5e:2a:22:7b:df:bd,Private_112,-35.4,36,5180,WPA2,Aruba,2025-12-07 16:07:47,0
55:25:43:c6:d8:b5,Office_WiFi_130,-43.5,48,5240,WPA2,Qualcomm,2025-12-07 16:07:47,0
b4:76:30:5d:67:81,Access_676,-37.4,1,2412,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
b3:4b:78:34:4a:83,Private_523,-23.7,153,5765,WPA3,Ruckus,2025-12-07 16:07:47,0
6d:ee:1f:d4:0d:7b,Public_Access,-19.7,2,2417,,Anonymous,2025-12-07 16:07:47,1
92:f1:8f:33:dc:5e,Office_WiFi_1,-56.4,161,5805,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
b6:53:b6:83:58:08,Network_89,-52.3,161,5805,WPA,Motorola,2025-12-07 16:07:47,0
34:cb:f8:15:50:90,Home_Network_963,-53.9,1,2412,WPA2,Samsung,2025-12-07 16:07:47,0
06:39:88:04:9b:46,Access_765,-32.3,1,2412,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
cd:ac:50:e2:b4:a1,Main_720,-56.4,6,2437,WPA3,Cisco,2025-12-07 16:07:47,0
a2:59:b6:72:59:c1,Main_750,-50.3,161,5805,WPA,Microsoft,2025-12-07 16:07:47,0
e5:4b:39:2a:e3:0b,Server_871,-43.0,6,2437,WPA3,Ruckus,2025-12-07 16:07:47,0
15:82:a8:63:10:c5,Secure_Network_821,-66.2,157,5785,WPA,Buffalo,2025-12-07 16:07:47,0
08:fe:c9:be:37:e7,Server_292,-47.1,153,5765,WPA3,Aruba,2025-12-07 16:07:47,0
48:eb:50:19:8b:11,Network_707,-32.8,149,5745,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
19:cc:86:2b:cc:de,Network_136,-46.3,6,2437,WPA,Google,2025-12-07 16:07:47,0
46:27:e5:fc:a8:32,Server_253,-54.9,44,5220,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
1d:10:17:8e:11:d1,Company_785,-63.3,161,5805,WPA3,Netgear,2025-12-07 16:07:47,0
48:7f:5a:04:41:4f,LAN_975,-58.0,165,5825,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
f6:8e:6f:4e:4a:a4,Main_712,-63.6,36,5180,WPA2,D-Link,2025-12-07 16:07:47,0
b6:97:be:aa:73:ae,Staff_249,-25.3,161,5805,WPA3,Amazon,2025-12-07 16:07:47,0
dd:e2:4b:1b:30:1d,MainOffice_291,-60.6,165,5825,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
b7:3f:42:d6:58:5f,Secure_Network_72,-36.9,1,2412,WPA,Buffalo,2025-12-07 16:07:47,0
69:c5:68:6d:f7:d0,Corporate_956,-50.2,36,5180,WPA3,Apple,2025-12-07 16:07:47,0
d5:01:f8:90:3d:9f,Work_754,-56.3,40,5200,WPA3,Xiaomi,2025-12-07 16:07:47,0
f3:a2:63:2d:27:b2,Access_692,-59.3,11,2462,WPA3,Aruba,2025-12-07 16:07:47,0
9b:1f:6a:74:7c:f4,Company_761,-53.4,165,5825,WPA2,D-Link,2025-12-07 16:07:47,0
69:31:70:9f:2e:15,Guest_386,-49.3,44,5220,WPA3,Belkin,2025-12-07 16:07:47,0
4c:02:71:00:39:67,Public_Access,-35.6,7,2442,,Demo,2025-12-07 16:07:47,1
